#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	identity	idPct
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66275	80890	14616	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	11822	27442	15621	8757/13150	66.6%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66282	73343	7062	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	66282	73343	7062	4132/6110	67.6%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66329	67787	1459	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	48001	49293	1293	858/1228	69.9%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66340	69323	2984	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	12573	15738	3166	1841/2681	68.7%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66340	68496	2157	SN15_Chr05_Horiz	-	44747	46928	2182	1314/1926	68.2%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66639	67596	958	SN15_Chr05_Horiz	-	1	948	948	890/947	94.0%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66781	73493	6713	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	25157	31521	6365	4803/6026	79.7%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	66781	84264	17484	SN15_Chr05_Horiz	-	40142	56195	16054	11187/14956	74.8%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	68175	85762	17588	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	18650	36790	18141	10628/15674	67.8%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	68180	85815	17636	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	21498	38017	16520	10451/14936	70.0%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	68309	77680	9372	SN15_Chr05_Horiz	-	46366	56316	9951	5874/8476	69.3%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	68915	82351	13437	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	11864	25303	13440	7712/11669	66.1%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	70633	80120	9488	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	58308	67601	9294	6178/8587	71.9%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	71740	79429	7690	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	28222	36363	8142	4606/6884	66.9%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	73100	80728	7629	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	11711	19040	7330	4493/6585	68.2%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	74028	79690	5663	SN15_Chr05_Horiz	-	52944	58513	5570	3302/4877	67.7%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	74563	82955	8393	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	36691	45278	8588	4964/7457	66.6%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	74563	84749	10187	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	23587	33576	9990	5865/8787	66.7%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	74673	79921	5249	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	12800	18122	5323	3836/5008	76.6%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	75868	85244	9377	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	12342	21579	9238	5401/8153	66.2%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	76621	84015	7395	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	85428	93122	7695	4394/6476	67.9%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	76889	78270	1382	SN15_Chr05_Horiz	-	32	1354	1323	837/1224	68.4%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	77013	83819	6807	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	29373	35864	6492	3850/5751	66.9%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	77041	79895	2855	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	77041	79895	2855	1700/2630	64.6%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	77524	78527	1004	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	47165	48156	992	584/963	60.6%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	78968	83611	4644	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	106715	111609	4895	2833/4241	66.8%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	79085	85086	6002	SN15_Chr05_Horiz	-	919	6902	5984	3828/5363	71.4%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	79150	85399	6250	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	70725	77164	6440	3612/5562	64.9%
NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	+	79165	83590	4426	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	41121	45798	4678	2595/4032	64.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	97	23628	23532	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	15501	38363	22863	13345/20032	66.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	209	20136	19928	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	72701	94079	21379	11869/17847	66.5%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	237	22869	22633	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	47789	69751	21963	12726/19320	65.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	262	21674	21413	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	9032	31055	22024	12529/18884	66.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	804	1027	224	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	804	1027	224	152/196	77.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	804	11631	10828	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	65237	74925	9689	6157/8962	68.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	1134	23630	22497	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	80898	104517	23620	13418/19895	67.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	1622	23630	22009	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	63165	85877	22713	21430/21973	97.5%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	1671	11489	9819	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	13492	23278	9787	5684/8613	66.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	2252	21884	19633	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	61504	80330	18827	13025/17502	74.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	2259	23591	21333	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	91094	112162	21069	14320/19137	74.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	2415	23636	21222	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	86454	107066	20613	12950/18394	70.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	2416	23628	21213	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	63103	83784	20682	12655/18280	69.2%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	3790	23604	19815	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	92087	111924	19838	11985/17448	68.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	3975	20426	16452	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	254	16941	16688	9630/14408	66.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	3999	13838	9840	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	60644	70519	9876	5715/8556	66.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	4097	14329	10233	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	4097	14329	10233	5940/8950	66.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	4189	8991	4803	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	93736	99002	5267	2936/4404	66.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	4963	23639	18677	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	93032	111980	18949	10774/16283	66.2%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	5061	21820	16760	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	5061	21820	16760	9686/14506	66.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	6407	23327	16921	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	94305	111596	17292	10255/15032	68.2%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	7615	23618	16004	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	94875	111577	16703	9666/14147	68.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	7665	23635	15971	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	87672	103898	16227	9754/14179	68.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	7732	8480	749	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	47771	48520	750	620/749	82.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	7781	24104	16324	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	60292	76423	16132	9946/14257	69.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	7795	10198	2404	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	50192	52464	2273	1415/2058	68.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	8070	14504	6435	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	90054	96833	6780	3862/5770	66.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	8070	23358	15289	SN15_Chr05_Horiz	-	43224	58024	14801	9444/13229	71.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	8114	15560	7447	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	1	7315	7315	6078/7063	86.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	9009	23612	14604	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	96741	112111	15371	8652/12973	66.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	9202	19939	10738	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	49260	59757	10498	8188/10017	81.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	9853	17963	8111	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	48932	56814	7883	4601/7044	65.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	10374	22246	11873	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	87518	99057	11540	6765/10082	67.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	10379	20145	9767	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	50212	59700	9489	6074/8573	70.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	12342	21579	9238	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	75868	85244	9377	5401/8153	66.2%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	12766	23566	10801	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	100194	111062	10869	6303/9349	67.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	13474	20534	7061	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	13474	20534	7061	4136/6094	67.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	13971	22012	8042	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	91464	99272	7809	5670/7273	78.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	15624	21262	5639	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	93428	99266	5839	4015/5264	76.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	17549	21869	4321	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	107231	111723	4493	2600/3816	68.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	19748	23630	3883	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	52986	56868	3883	3867/3883	99.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	19826	23461	3636	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	35719	39445	3727	2133/3193	66.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	19956	20461	506	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	58474	58906	433	336/422	79.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	20133	23358	3226	M4_chr6_Horiz	-	26491	29735	3245	2778/3224	86.2%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	22562	23630	1069	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	37177	38193	1017	748/938	79.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	22562	23630	1069	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	48879	49895	1017	748/938	79.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	23242	23630	389	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	38732	39117	386	371/386	96.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	23546	23630	85	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	112078	112162	85	84/85	98.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34459	38963	4505	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	48865	53417	4553	4312/4453	96.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34459	77730	43272	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	20640	63617	42978	30492/39081	78.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34746	38649	3904	SN15_Chr05_Horiz	-	27718	31819	4102	2612/3615	72.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34802	39590	4789	SN15_Chr05_Horiz	-	38573	43540	4968	3829/4592	83.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34838	39349	4512	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	32600	37181	4582	2667/3966	67.2%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34838	39270	4433	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	44389	48883	4495	2637/3890	67.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34838	39344	4507	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	76211	80902	4692	2683/4013	66.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34838	37592	2755	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	109290	112082	2793	1656/2470	67.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34838	38736	3899	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	34838	38736	3899	2278/3348	68.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34841	39003	4163	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	74310	78387	4078	2418/3682	65.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34860	39359	4500	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	48895	53511	4617	2829/4054	69.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34878	40850	5973	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	47904	54231	6328	3960/5528	71.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34892	40011	5120	SN15_Chr05_Horiz	-	26828	32032	5205	3171/4606	68.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34918	48679	13762	M4_chr6_Horiz	-	12528	26630	14103	12619/13599	92.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	34941	39342	4402	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	3992	8752	4761	2638/4001	65.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	35008	38649	3642	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	10436	14166	3731	2441/3315	73.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	35129	38536	3408	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	11794	15420	3627	2063/3156	65.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	35406	40011	4606	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	9547	14794	5248	3010/4343	69.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	35719	39445	3727	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	19826	23461	3636	2133/3193	66.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	36971	38430	1460	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	58524	60001	1478	1220/1429	85.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	37103	39191	2089	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	25309	27626	2318	1437/1960	73.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	37185	39101	1917	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	13724	15865	2142	1340/1813	73.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	37720	38649	930	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	58076	59009	934	860/930	92.5%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	38641	39302	662	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	57220	57908	689	550/629	87.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	38701	39273	573	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	48593	49161	569	365/499	73.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	38732	39117	386	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	23242	23630	389	371/386	96.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	39086	40021	936	M4_chr6_Horiz	-	21995	22930	936	837/934	89.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	39087	40011	925	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	57187	58110	924	756/924	81.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	39280	80323	41044	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	6611	47025	40415	27307/36566	74.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	40009	65116	25108	SN15_Chr05_Horiz	-	1	26289	26289	18630/23489	79.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	40009	74945	34937	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	20937	56648	35712	23905/31814	75.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	40009	48758	8750	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	216	9008	8793	8655/8750	98.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	40846	76875	36030	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	11820	46428	34609	24778/31905	77.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	44405	44532	128	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	44405	44532	128	98/128	76.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	47789	69751	21963	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	237	22869	22633	12726/19320	65.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	47981	50021	2041	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	49305	51204	1900	1193/1726	69.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	47983	73793	25811	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	47983	73793	25811	21024/24626	85.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48001	49293	1293	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	66329	67787	1459	858/1228	69.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48002	53755	5754	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	89355	95674	6320	3538/5309	66.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48114	84666	36553	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	69192	104947	35756	23645/32525	72.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48135	76365	28231	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	82081	109667	27587	16295/24339	67.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48136	69341	21206	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	7084	27935	20852	12122/18163	66.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48162	67107	18946	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	59604	78345	18742	11156/16425	67.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48167	59063	10897	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	48897	59548	10652	9215/10494	87.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48175	64484	16310	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	61043	78181	17139	11295/14941	75.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48188	81867	33680	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	48188	81867	33680	19434/29176	66.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48230	59719	11490	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	651	11378	10728	6486/9675	67.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48232	71101	22870	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	15650	38135	22486	13169/19907	66.2%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48308	53858	5551	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	58343	63996	5654	3226/4839	66.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48308	53301	4994	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	48797	53796	5000	2890/4321	66.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48338	70410	22073	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	73518	96184	22667	12862/19192	67.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48361	89910	41550	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	58284	99854	41571	25385/36331	69.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48447	48758	312	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	25174	25473	300	217/289	75.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48467	77037	28571	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	13548	42694	29147	16606/25145	66.0%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48467	60380	11914	NODE_10_length_1230314_cov_6.729976_SouthAfrica_1995_SA_134	-	11907	23760	11854	6864/10306	66.6%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48517	62307	13791	NODE_52_length_85877_cov_11.983382_NewYork_1991_NY_330	-	58737	73270	14534	8281/12223	67.7%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48528	78112	29585	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	485	30952	30468	17374/26008	66.8%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48528	51093	2566	SN15_Chr05_Horiz	-	9	2423	2415	1483/2202	67.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48535	64655	16121	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	48535	64655	16121	9352/13895	67.3%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48576	55254	6679	NODE_5_length_1342165_cov_13.583453_Iran_2005-2010_IR_B3.1A	-	12038	19013	6976	3920/5949	65.9%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48593	49161	569	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	38701	39273	573	365/499	73.1%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48654	54394	5741	NODE_81_length_99272_cov_6.305068_China_2001_CHI_20A	-	1	5807	5807	4862/5694	85.4%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	48689	56936	8248	NODE_59_length_56868_cov_8.276978_Canada_2005_CASSILS	-	48853	56821	7969	4730/7042	67.2%
NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	+	49439	89335	39897	NODE_56_length_112162_cov_9.047351_Texas_1992_TX_XA2.4	-	49439	89335	39897	23274/34598	67.3%
